stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,location_type,parent_station,platform_code
1800SB31891,MANGTWDP,"Sedgeborough Road",53.453534,-2.256951,0,0,,
1800WA42911,MANPGWPG,"Charlesworth Avenue",53.55863,-2.41524,0,0,,
1800WK23131,MANPWPGP,"Mill Lane",53.57922,-2.711211,0,0,,
1800SJH2931,,"Altrincham College of Arts",53.38377,-2.323584,0,0,,
3890D000205,stoadajm,"stop S5",53.025731787,-2.176246037,0,0,,
2500BTA01069,lanjamwm,"East Bank Road",53.748657332,-3.02979608,0,0,,
450019519,45019519,"Moderna Way",53.73111110211747,-1.969723077380618,0,0,,
1800EB10651,MANAGAGT,"Cotton Grass Drive",53.52839,-2.194802,0,0,,
2500IMG2290,langapdg,"Willow Lane",53.745936612,-2.374338199,0,0,,
1800SJ47271,MANJTMGJ,"Derbyshire Road",53.42231,-2.311733,0,0,,
2500LAA07415,lanjpdgt,"Eldwick Street",53.805301851,-2.22803322,0,0,,
068000000583,halagadt,"Runcorn Station",53.33925,-2.73855,0,0,,
1800EB06481,MANADTMD,"Palmerston Street",53.48087,-2.212169,0,0,,
1800NE24451,MANGAMGA,"Furness Avenue",53.64833,-2.104663,0,0,,
2500DCL5690,landmjgt,"Whitewalls Drive",53.848848263,-2.192215209,0,0,,
3200YNE04734,32004734,"The Mains Drive",54.072257,-2.286741,0,0,,
1800WK13191,MANTPTGD,"Astley Park Way",53.50507,-2.439093,0,0,,
090074560867,cumdgagw,"Cricket Ground",54.65755448991105,-2.7506638216708,0,0,,
0690WNA02916,wrgmpwa,"Chapelford Farm",53.39632811,-2.639354774,0,0,,
2500DCL2211,landgawd,"Hawthorn Cres",53.547959716,-2.796110553,0,0,,
1800NC07121,MANDPAPT,"The Brook",53.636,-2.331259,0,0,,
2500IMG1362,landpwpm,"Football Ground",53.773736365,-2.690128106,0,0,,
2500IMG2786,langdwtm,"Newman Street",53.803553933,-2.234886813,0,0,,
2800S46149B,merdpmdt,"Nightingale Road",53.45375,-2.87535,0,0,,
069000023705,wrgmgpg,"Memphis Belle",53.412147506,-2.631046921,0,0,,
1800EB06611,MANADTMG,"Every Street",53.48145,-2.215954,0,0,,
1800WK05421,MANPTJPM,"Hunter Road",53.54882,-2.662299,0,0,,
2500IMG619,langjtjd,"Briar Road",53.873905029,-3.001751958,0,0,,
1800NEH4921,,"Queens Park Road",53.594742,-2.217137,0,0,,
0600CR19186,cheadmpw,"Derrington Avenue",53.093723,-2.44309,0,0,,
450017209,45017209,"High Street",53.644698266336555,-1.784452354866755,0,0,,
1800SJ00081,MANJMJGP,"Stretford Public Hall",53.44669,-2.306507,0,0,,
1800WAH5041,,"Wilby Avenue",53.56951,-2.37015,0,0,,
2800S40094A,merdajwa,"Suffield Road",53.43812,-2.9823,0,0,,
1800ED12601,MANAMWAD,"Braeside",53.57664,-2.05584,0,0,,
2800S23049A,merapdtd,"Warren Drive",53.43756,-3.05125,0,0,,
090033102596,cumapgmp,"Kirklands Road",54.87673431451982,-2.9238153678183196,0,0,,
1800NE25041,MANGAMPW,"Bird in the Hand",53.60258,-2.091387,0,0,,
090010020448,cumajmgm,"Roundhouse",54.0974902601717,-3.2579358614943317,0,0,,
1800SJ32341,MANJTGTM,"Longford Park",53.44482,-2.295834,0,0,,
090002990579,cumajgpd,"Woodend car park",54.637735221705334,-3.2132352624362577,0,0,,
2800S14087B,mergjtgm,"Rainhill Rail Staiton",53.41648,-2.76577,0,0,,
0600CO022,CHEJAMA,"The Lodge",53.095485,-2.312589,0,0,,
2500LAN16370,lanpagpd,"The Sidings",53.852174261,-2.180342972,0,0,,
090033192102,cumapwjt,"Crossroads",54.883935743724464,-2.76571685729434,0,0,,
940GZZMAEDY,,"East Didsbury (Manchester Metrolink)",53.41207652715,-2.21725682662,0,1,,
2800S23035A,merapdgt,"Dudley Road",53.43646,-3.05073,0,0,,
250012837,lanajpgw,"Mossbourne Road",53.844498324,-3.001399168,0,0,,
2800S46138A,merdpmap,"Foxhunter Drive",53.47202,-2.94711,0,0,,
2580BLA0090,bladmwj,"Infirmary Road",53.736723782,-2.489061603,0,0,,
0600MA0106,CHEGWJD,"Business Park",53.240092,-2.126707,0,0,,
2800S55024A,mergatpg,"Larchwood Avenue",53.50263,-2.94802,0,0,,
090033101935,cumamtmd,"The Gosling Bridge",54.91698579451753,-2.9425378776437605,0,0,,
0600MA0620,CHEPGTW,"Cumber Drive",53.315988,-2.257806,0,0,,
0600MA0099,CHEGWGD,"The Macc",53.25252,-2.121498,0,0,,
1800ED27761,MANATGMG,"Kennedy Street",53.53296,-2.1185,0,0,,
2800S51066B,merdwjgj,"Prescot Bus Station",53.42898,-2.80606,0,0,280G00000010,1
250012616,lanajgtg,"Tears Lane",53.587153814,-2.789414812,0,0,,
069000012326,wrgdtdm,"Arden Close",53.429998473,-2.50452553,0,0,,
2800S40110B,merdamjw,"Sunlight Street",53.42184,-2.94863,0,0,,
1800NE01231,MANDWAWJ,"The Summit",53.6657,-2.082444,0,0,,
068000000021,haladagm,"Chadwick Road",53.34329,-2.70241,0,0,,
0610VR0076,CHWGJTJ,"Barn Owl PH",53.2708891,-2.5462986,0,0,,
1800SG08651,MANTDTMW,"Devonshire Park Road",53.39188,-2.152796,0,0,,
090050031339,cumatmpd,"Coop",54.524480747424626,-3.5247754170390113,0,0,,
2800S21081B,mergjwmj,"The Mount",53.41913,-3.03731,0,0,,
090074560812,cumdawmt,"Musgrave Street",54.66312987905432,-2.7658976420856587,0,0,,
090033102556,cumapgaw,"Buchanan Road",54.877788067077766,-2.929403529167731,0,0,,
2800S29024A,merawdtp,"The Paddock",53.3256,-3.07953,0,0,,
1800EB11971,MANAGDJG,"Tymm Street",53.51352,-2.181267,0,0,,
2800S15081A,merajdgt,"Kingsway",53.47588,-2.73705,0,0,,
1800WAH3931,,"Tesco Horwich",53.581676,-2.529743,0,0,,
2500IMG2813,langjamj,"Alice Street",53.759254817,-2.357377654,0,0,,
2580GUI0009,blagmjd,"Euro Garages",53.73162536,-2.454214729,0,0,,
1800NE21911,MANGAGTA,"Ryecroft Farm",53.59869,-2.19778,0,0,,
1800NC06991,MANDPAJW,"Philips High School",53.54663,-2.301056,0,0,,
090033061797,cumamjmw,"Sands",54.943264598431256,-2.7262410459143505,0,0,,
60903772,45238496,"Buchanan Bus Station",55.8655153133582,-4.2516650926616615,0,0,,56
1800SB04931,MANGPJPA,"Mancunian Way",53.471668,-2.238442,0,0,,
3890D049802,stoajpwt,"Asda superstore",53.055569722,-2.207728885,0,0,,
1800WK06781,MANPTWDG,"Kirkwood Close",53.55792,-2.606495,0,0,,
5120AWF80724,fliatjm,"Golftyn Drive Entrance",53.222008083,-3.076742705,0,0,,
068000000331,haladtdp,"Wilmere House",53.39955,-2.73509,0,0,,
3890D062001,stoamdpa,"Biddulph Road",53.074743157,-2.191850231,0,0,,
1800SB33001,MANGWAPD,"Wilbraham Road",53.44259,-2.244436,0,0,,
069000085356,wrgjtag,"Thatch Cottage",53.403924845,-2.648298032,0,0,,
0690WNA02793,wrgagtg,"McDonalds",53.399939399,-2.595477158,0,0,,
1800WK37121,MANTDGJW,"Pennington Flash",53.48046,-2.53848,0,0,,
1800SJ47901,MANJTPJA,"Clarendon Crescent",53.4281,-2.304326,0,0,,
2590B0808,blpajawa,"Norbreck Shops",53.858076144,-3.04656079,0,0,,
1800WK05301,MANPTJGW,"Smith Avenue",53.54823,-2.682574,0,0,,
1800WA11991,MANPADGJ,"Bolton St Catherine's Academy",53.59063,-2.387195,0,0,,
1800SG43911,MANJMDWM,"Hazel Street",53.382759,-2.121794,0,0,,
25001482,lanapamp,"Village Centre",53.712783721,-2.637221065,0,0,,
0610EP1418,CHWPDTG,"Rochester Drive",53.2725032,-2.8828439,0,0,,
090033361866,cumatdmg,"Low Moor Avenue",54.86515186170865,-2.930686428409451,0,0,,
2500IMG947,langmjgj,"Whitefield Close",53.630267877,-2.818074228,0,0,,
2800S61051A,mergdwdm,"Ash Street",53.63995,-2.99382,0,0,,
2800S14036B,meragptd,"Ashfield",53.4152,-2.76113,0,0,,
2500DCL3033,landgjpd,"Hartwood Green",53.670105887,-2.632414261,0,0,,
2500891,landagmg,"Lancaster Business Park",54.07051438,-2.777775867,0,0,,
2800S40039B,merdadgd,"Tatlock Street",53.42026,-2.98937,0,0,,
0610CH2531,CHWMTPD,"Cavendish Road",53.1766931,-2.9013879,0,0,,
3100Y650587,nldgjdat,"Estate entrance",54.9216147,-2.5475175,0,0,,
250014972,lanapdjp,"Altcar Lane",53.679207393,-2.717558068,0,0,,
69001656,72798782,"Torquhan North Lodge",55.720609,-2.885995,0,0,,
6280000131,64329252,"Campend",55.902649,-3.09629,0,0,,
5140AWF80184,wregtwa,"Wrexham ASDA",53.049595289,-2.984466872,0,0,,
0610VR011,CHWGMTP,"Road One",53.1902891,-2.4896578,0,0,,
2800S54065A,mergmwat,"Kaigh Avenue",53.49497,-3.0313,0,0,,
0600CO19151,cheadmjg,"Linksway",53.151463,-2.203572,0,0,,
1800NE03101,MANDWGPG,"Stanycliffe Lane",53.56357,-2.185618,0,0,,
2800S52014D,mergpatd,"Cherry Gardens",53.4702,-2.88152,0,0,,
1800SB34071,MANGWGMJ,"Lapwing Lane",53.42311,-2.232421,0,0,,
2590B1108,blpajmaj,"Bispham",53.849078447,-3.053283121,0,0,,
2800S44091B,merdmpwg,"Sergrim Road",53.41382,-2.8522,0,0,,
1800ED28981,MANATMGW,"Mill Gate",53.52255,-2.128274,0,0,,
1800WA11681,MANJWTMG,"Stephens Street",53.580778,-2.394808,0,0,,
1800SG07891,MANJAWJA,"Hardcastle Road",53.39961,-2.170751,0,0,,
0610VR1005,CHWGDTJ,"Iron Bridge",53.2549354,-2.5280035,0,0,,
1800SJ03961,MANJPJGJ,"Arran Gardens",53.46201,-2.354552,0,0,,
1800WK35761,MANTAWGP,"Wigan Road",53.52286,-2.515961,0,0,,
0600CO19131,cheadmad,"Cranberry Close",53.09553,-2.329569,0,0,,
2500LAA00214,langtmtp,"School Lane",53.918651159,-2.145123788,0,0,,
5120WDB22150,flijwap,"Wood Lane",53.169959209,-2.990885636,0,0,,
0610CH583,CHWDPAJ,"Primary School",53.1442417,-2.9555925,0,0,,
2800S46100C,,"Croxteth Comp School",53.45775,-2.90128,0,0,,
1800ED16621,MANAPMJT,"Cowlishaw Lane",53.57191,-2.101786,0,0,,
0000000088K9,,"Sunnyside Terrace W",53.91747,-2.958025,0,0,,
25001713,lanatdmj,"Post Office",53.771256768,-2.841190731,0,0,,
1800NE20961,MANGAGJT,"James Butterworth Street",53.61367,-2.140174,0,0,,
1800EB05861,MANADPTJ,"Ercall Avenue",53.468758,-2.208009,0,0,,
1800SG07651,MANJATWM,"St Lesmo Road",53.403666,-2.185222,0,0,,
2800S30024A,merawgwp,"Kingsley Close",53.34037,-3.09452,0,0,,
1800WAH2721,,"Vicarage Road",53.59163,-2.5821,0,0,,
090079302309,cumdjdmg,"Dallam School",54.24135434121324,-2.7736830454227057,0,0,,
1800WK38911,MANTDMPT,"Edge Green Road",53.488111,-2.611603,0,0,,
1800SB31941,MANGTWGJ,"Wellington Road",53.45161,-2.252122,0,0,,
2500B0269,lanjamdg,"The County",53.73711712,-2.96600645,0,0,,
090033105156,cumdwpjm,"Acredale Road",54.89549544737004,-2.985959811597184,0,0,,
1800NC07531,MANDPDGD,"Ferndene Road",53.54141,-2.269496,0,0,,
1800SG36101,MANJGJDA,"Cotefield Close",53.39028,-2.068481,0,0,,
2800S60005A,mergdapm,"Zetland Street",53.65004,-2.98792,0,0,,
1800WA09991,MANJWPGJ,"Woodlands Drive",53.53376,-2.472144,0,0,,
1800WK00601,MANPMGJT,"Beech Tree Houses",53.50333,-2.613239,0,0,,
090033104126,cumdpmjm,"Jackson Street",54.89239723476282,-2.915629914016117,0,0,,
1800SJ11471,MANJTADW,"Whitehouse Drive",53.36846,-2.32449,0,0,,
090079251380,cumdjadw,"Greenlea",54.185853163127696,-2.9186536059781134,0,0,,
1800WK31071,MANTAGDA,"Atherton Arms",53.52311,-2.48913,0,0,,
1800EH08401,MANAWMTA,"Hawke Street",53.48226,-2.044927,0,0,,
1800EB06241,MANADTDW,"Cavanagh Close",53.4674,-2.219859,0,0,,
1800NE08381,MANDWPGP,"Vitafoam",53.55091,-2.178514,0,0,,
090010024030,cumdpgpd,"Tesco",54.11386654071985,-3.235392856165721,0,0,,
090010020451,cumajmgw,"Beach Crescent",54.09643606240422,-3.2573228695915613,0,0,,
2500LAA07463,lanjpgda,"Dunkirk Avenue",53.77813841,-2.72698446,0,0,,
2800S44005B,merdmdjw,"Ackers Hall Avenue",53.41989,-2.88027,0,0,,
0610CH1340,CHWDAPD,"Methodist Church",53.2096271,-2.8260737,0,0,,
1800SG46161,MANJMGPM,"Calverley Road",53.3894,-2.19143,0,0,,
1800NEH4701,,"Pennine Drive",53.611549,-2.103998,0,0,,
2800S23036A,merapdja,"Prescot Street",53.43424,-3.05138,0,0,,
0610CH1136,CHWGAWT,"Station Road",53.2361551,-2.9027418,0,0,,
2500LAA07540,lanjpjpj,"Moorfield Ave",53.852590459,-3.007521263,0,0,,
1800NE03401,MANDWJDT,"Abbott Street",53.597633,-2.181635,0,0,,
0610VR204,CHWGTWT,"Warrington Road",53.2932438,-2.5305014,0,0,,
090074552903,cumdawgd,"Hall",54.53696072355777,-2.94397335366392,0,0,,
1800SB13961,MANGPWTD,"Swinton Grove",53.46225,-2.223839,0,0,,
0600MA0280,CHEMPMW,"Bradford Lane",53.286296,-2.237107,0,0,,
2800S62036A,mergjdtw,"Burnley Road",53.60374,-3.03292,0,0,,
2500DCL5722,landmpap,"Morris Dancers",53.860200574,-2.154515006,0,0,,
2500IMG846,langmdtd,"Village",54.045430009,-2.90005091,0,0,,
2500486,lanawjtg,"Town Hall",53.800210871,-2.313271224,0,0,,
2800S27102A,,"Brackenwood Road",53.3478,-3.02497,0,0,,
0600CR302,CHEJPGW,"Sally Clarkes Lane",53.042635,-2.448636,0,0,,
1800EH37271,MANDGAGJ,"Mottram Road",53.47337,-2.040852,0,0,,
2800S43141A,merdmamg,"Queens Drive",53.39751,-2.89588,0,0,,
2800S27016B,meratgwd,"Roland Avenue",53.35453,-3.02429,0,0,,
0600CR282,CHEJPDJ,"Mount Drive",53.070994,-2.508805,0,0,,
2500DCL3073,landgmgw,"St Peters Mews",54.047812352,-2.794091068,0,0,,
1800ED28391,MANATJDM,"Palmer Close",53.52835,-2.107564,0,0,,
1800SJ17791,MANTWAMJ,"Hilrose Avenue",53.44894,-2.334634,0,0,,
2800S16047F,,"Chalon Way West",53.45108,-2.73709,0,0,,
450021077,45021077,"Hawkcliffe Farm",53.892691279151215,-1.934640874237308,0,0,,
090033102449,cumapatj,"Lismore Place",54.89433803827763,-2.9227994777758304,0,0,,
2500IMG2913,langjgjg,"Warth Bridge",53.692888933,-2.258666644,0,0,,
069000020930,wrgdjmt,"Northway",53.408912122,-2.594158357,0,0,,
2800S44173B,,"Stanley Road",53.41408,-2.84348,0,0,,
1800EH00371,MANATWMJ,"Layton Avenue",53.451286,-2.090982,0,0,,
1800NE07811,MANDWMJD,"Mainway",53.53774,-2.193713,0,0,,
090002550594,cumagtga,"Trafford Caravan Park",54.675682072296546,-3.2039914791990034,0,0,,
0600MA000096,,"Peover Superior Primary School",53.2597771,-2.3191406,0,0,,
2800S13141A,meragjpj,"Bold Industrial Park",53.43106,-2.68205,0,0,,
2500DCL2207,landgatm,"High Street",53.548668231,-2.79093192,0,0,,
069000014760,wrgapmj,"Harrison Square",53.408917283,-2.605651384,0,0,,
2590B1111,blpajmat,"St Stephen's Avenue",53.840620454,-3.054301807,0,0,,
0610CH711,CHWPAMW,"Motorway Bridge",53.2460317,-2.8692158,0,0,,
0600CRIM1133,cheadajw,"Oakes Corner",53.021233,-2.475993,0,0,,
2800S64006A,mergjgmj,"School Lane",53.55794,-3.05674,0,0,,
0600MA0629,CHEPGWT,"King's Arms Hotel",53.319859,-2.237669,0,0,,
2800S46176B,mergpgdj,"Porchester Road",53.44134,-2.92494,0,0,,
0600MA0117,CHEADPD,"Methodist Church",53.240548,-2.090357,0,0,,
090079732943,cumdmpwj,"Cedar Manor Hotel",54.381282457862085,-2.9111271527895477,0,0,,
1800SJ01191,MANJMTDG,"Canterbury Road",53.4544,-2.355534,0,0,,
1800EB32681,MANAGTPD,"Ten Acres Lane",53.49502,-2.190127,0,0,,
1800SJ10741,MANJPTMW,"Bow Green Road",53.37645,-2.364655,0,0,,
1800NB43881,MANDMDGJ,"Woodlands Street",53.50866,-2.242389,0,0,,
2500B0329,lanjdgjw,"Victoria Square",53.876738999,-3.039482201,0,0,,
090002131491,cumadgjp,"Post Office",54.927290743171056,-3.1486543712722255,0,0,,
2800S52039B,merdwtaw,"Coopers Lane",53.47162,-2.85261,0,0,,
2800S28015C,mertpdpt,"Raeburn Avenue",53.31545,-2.9721,0,0,,
0610VR1001,CHWAGPT,"Beeston Street",53.2567501,-2.522135,0,0,,
1800EH20731,MANDAGAJ,"Warwick Road",53.498855,-2.089886,0,0,,
1800NC21011,MANDPJTA,"Ribble Drive",53.62202,-2.291358,0,0,,
2800S43013A,merdjgja,"Harbour Drive",53.35098,-2.89698,0,0,,
1800NE32141,MANGDGAD,"Heywood Hall Road",53.59872,-2.22039,0,0,,
1800WK31511,MANTAJAD,"The Ley",53.50478,-2.463213,0,0,,
2500707,lanawtdt,"Wyre Street",53.789191795,-2.885037796,0,0,,
2500IMG838,langmdpd,"Station Road",53.572254516,-2.965339457,0,0,,
2500IMG2546,langdjgm,"Gannow Top",53.791901258,-2.266956899,0,0,,
450021075,45021075,"Aireburn Avenue",53.89553470566342,-1.940997208698037,0,0,,
2800S44011A,merdmdta,"Fairclough Road",53.42716,-2.85711,0,0,,
2500LAA16129,lanwmwa,"Nether View",54.125685805,-2.588594237,0,0,,
1800EH01381,MANAWADA,"Anson Road",53.45196,-2.143299,0,0,,
069000011331,wrgmjgp,"Golf Club",53.420567442,-2.543867559,0,0,,
2500LAA16098,lanwmdw,"St Josephs CPS",53.597686034,-2.697212056,0,0,,
25001119,lanagadg,"St Cecilias RCHS",53.824366205,-2.605340325,0,0,,
2500B0368,lanjdgmg,"Denford Avenue",53.74467555,-3.015035798,0,0,,
940GZZMASTW,,"St Werburgh's Road (Manchester Metrolink)",53.43883624645,-2.26570014449,0,1,,
090079453507,cumdmaga,"allotment gardens",54.26022017424159,-3.0798581027683336,0,0,,
2500JB113,langmpgd,"Water Lane",53.76522882,-2.721451742,0,0,,
1800NC33521,MANDTDPD,"Brierley Street",53.58388,-2.29654,0,0,,
1800SJ04421,MANJPMDG,"Windsor Avenue",53.43135,-2.321568,0,0,,
9400ZZMAHCY1,mantpjmp,"Harbour City (Manchester Metrolink)",53.47406473862,-2.29156264773,0,0,940GZZMAHCY,
2800S40137B,merdapgp,"Stanley Road",53.42616,-2.98344,0,0,,
090079684586,cumdtpgw,"Monument Way",54.19504693812008,-3.078142574643096,0,0,,
2800S13052A,meradwta,"Brindley Road",53.43067,-2.70319,0,0,,
1800EB37001,MANAJMPG,"Far Lane",53.45974,-2.166821,0,0,,
1800SJ48701,MANJTWTP,"The Beeches",53.39991,-2.438039,0,0,,
2800S61038A,mergdtmj,"Boundary Street",53.63461,-3.00143,0,0,,
1800WK33661,MANTAPWJ,"Finger Post",53.56769,-2.585617,0,0,,
250020026,lanatmga,"Christie Ave",54.067765908,-2.844148762,0,0,,
090010022250,cumamajd,"Community Centre",54.13757181428359,-3.2324095016135446,0,0,,
1800ED04041,MANAMADM,"Shelley Road",53.5543,-2.090634,0,0,,
1800NB05021,MANDJPAG,"Manchester Crown Court",53.48135,-2.251636,0,0,,
0610CH2353,CHWDJDT,"Shops",53.1970112,-2.8547064,0,0,,
450018977,45018977,"Bacup Road Midgelden Brook",53.70971036474454,-2.149644363710503,0,0,,
2800S50010A,merdtwgj,"Beesands Close",53.38298,-2.82889,0,0,,
090079014285,cumdtapt,"Long Lane",54.10524327312622,-3.1306270257772937,0,0,,
2800S51143A,merdwmtj,"Yates Court",53.4263,-2.805,0,0,,
1800ED12351,MANAMTJM,"Roche Road",53.570727,-2.026808,0,0,,
250014196,lanamjtj,"Greyhound Hotel",54.076873104,-2.761648113,0,0,,
1800WK04771,MANPTGPA,"Orrell Water Park",53.527898,-2.708792,0,0,,
2800S10106B,meradjgw,"Earlestown Bus Station",53.45249,-2.64372,0,0,280G00000008,2
1800EHH2371,,"Linden Road",53.455431,-2.103133,0,0,,
1800SB45561,MANGWPMP,"Newall Road",53.38136,-2.288929,0,0,,
1800SG39391,MANJGWGD,"Greystone Walk",53.43579,-2.172206,0,0,,
2800S41167B,merdgpmw,"St Michael's Station",53.37359,-2.9537,0,0,,
680000239111,34238646,"Langshaw House",55.0448596,-3.1843667,0,0,,
2800S60064A,mergdmam,"Larkfield Primary School",53.66479,-2.96285,0,0,,
25001502,lanapdpj,"Dodney Drive",53.765311484,-2.771667098,0,0,,
2500LAA16865,lanpdapt,"Burnley College",53.793278207,-2.247261806,0,0,,
1800EH39411,MANDGMTD,"Hyde Street",53.476841,-2.077705,0,0,,
1800SB31501,MANGTPJP,"Whitworth Park",53.45782,-2.227731,0,0,,
2500LAA00217,langtmwd,"Belgrave Road",53.862107433,-2.166853297,0,0,,
090074560876,cumdgajd,"Netherend Road",54.65499059186031,-2.748183052535444,0,0,,
2500LAA16685,lanpaptm,"Reservoir",53.873256663,-2.083739676,0,0,,
1800EB06701,MANADTPJ,"Balmain Avenue",53.453717,-2.179808,0,0,,
25001505,lanapdwa,"Summer Trees Ave",53.773468175,-2.763972134,0,0,,
2800S30037B,merawjdw,"Kylemore Drive",53.34129,-3.10205,0,0,,
450019572,45019572,"Bank Buildings",53.734745936991246,-1.994914712709944,0,0,,
1800WK46041,MANTDPWG,"Henry Street",53.52987,-2.614241,0,0,,
2800S46049B,merdpdtm,"Solar Road",53.46482,-2.9558,0,0,,
1800EH00781,MANATWPW,"Fields Farm Road",53.44828,-2.028193,0,0,,
090010024569,cumdtpat,"Netherfield Close",54.10106046939653,-3.250856041545758,0,0,,
250014617,lanamwgw,"Lord Street",54.075425467,-2.860367009,0,0,,
1800NC06631,MANDMWPA,"Hamilton Road",53.54996,-2.295254,0,0,,
1800WF40361,MANPJWJA,"Upland Drive",53.53704,-2.430899,0,0,,
2800S54055B,mertwpgj,"Blundellsands and Crosby Station",53.48746,-3.04067,0,0,,
1800SJ03101,MANJPDPG,"Woodhouse Road",53.45964,-2.373199,0,0,,
090074293555,cumdajtg,"Church",54.79204658443939,-2.8167790913093786,0,0,,
069000022680,wrgdwpj,"Bell Lane",53.382402089,-2.521596977,0,0,,
0610CH19126,chwadmjm,"Church Road",53.1535974,-2.9389171,0,0,,
2800S44040B,,"Huyton Town Centre",53.41216,-2.8422,0,0,,
2500IMG2599,langdmja,"Oak Bank",53.770556756,-2.35301315,0,0,,
2500LA00138,langpdma,"Kiln Croft",53.703158157,-2.645452377,0,0,,
090074560860,cumdgaga,"Bus Station (P)",54.66565735638124,-2.7512008829090426,0,0,,5
0610VR1026,CHWGJAG,"Willow Green",53.2592561,-2.5771058,0,0,,
090002111322,cumadapa,"Derwentwater Youth Hostel",54.57206043399776,-3.132978779598438,0,0,,
069000023941,wrgmjgj,"Odeon Cinema",53.40642007,-2.633053001,0,0,,
1800ED18161,mantwtwt,"West Street",53.542409,-2.118647,0,0,,
1800SB39661,MANGWJMJ,"West Drive",53.3874,-2.242766,0,0,,
069000023940,wrgmgjg,"Asda",53.407213159,-2.629259013,0,0,,
2590B0219,blpadpgw,"Fairfax Avenue",53.855079116,-3.03301595,0,0,,
2800S53036B,mergajpw,"Ellesmere Drive",53.48513,-2.94446,0,0,,
090079114215,cumdpwdt,"Chapel",54.17485108822084,-2.9647683429560128,0,0,,
090002430350,cumagdpg,"Trinity Baptist church",54.71258103201015,-3.4963100770217714,0,0,,
0610CH1507,CHWMDWD,"Walpole Street",53.196549,-2.8979724,0,0,,
6280000136,64329258,"Shank Bridge",55.8408911,-3.0604409,0,0,,
2500IMG2625,langdmpm,"Shap Grove",53.811764953,-2.23690705,0,0,,
1800WK07771,MANPWAGD,"Greenways",53.50214,-2.508397,0,0,,
1800EH36661,MANDAWGA,"Sunnybank Road",53.48212,-2.15847,0,0,,
2500WYR0006,lanjwgdp,"Health Centre",53.912168547,-3.034531357,0,0,,
1800WK05101,MANPTJAJ,"Gathurst Rail Station",53.56022,-2.696007,0,0,,
2800S62010A,mergjdag,"Westminster Drive",53.5996,-3.04773,0,0,,
25001363,lanamdaj,"Halfway House",53.668698167,-2.17050657,0,0,,
2800S64033A,mergjmgm,"Bushbys Park",53.55142,-3.07827,0,0,,
1800SB45511,MANGWPJW,"Deptford Avenue",53.38198,-2.281116,0,0,,
1800SJ01071,MANJMPWJ,"Cressingham Road",53.445612,-2.32553,0,0,,
2590B0592,blpagpjd,"Watson Road",53.791510548,-3.05297846,0,0,,
2500LA00222,langpgtm,"Park Hotel",54.041981261,-2.792422231,0,0,,
1800SJ30481,MANJTGAM,"Henrietta Street",53.464131,-2.266241,0,0,,
090050010048,cumatjtd,"Harras Villas",54.545638701993134,-3.4886620522895107,0,0,,
2500LAA16689,lanpaptw,"Morrisons",53.729397255,-2.66086278,0,0,,
2500LA00300,langpmga,"The Drive",54.125963095,-2.782823404,0,0,,
450021721,45021721,"Pickford Street",53.63693781438282,-1.826536363816734,0,0,,
1800EH39231,MANDGMGT,"Guide Bridge",53.475526,-2.115672,0,0,,
2500753,lanawtpt,"Pendleton Ave Top",53.743429907,-2.382564144,0,0,,
090002060549,cumadagw,"road end",54.70266013055784,-3.229232765749523,0,0,,
1800ED02341,MANAJWGD,"St Matthew's Primary School",53.55616,-2.1522,0,0,,
0600MA0587,CHEGATP,"Bank Square",53.326776,-2.230936,0,0,,
2590B0191,blpadmtw,"Melbourne Avenue",53.865145044,-3.026846719,0,0,,
2800S44032C,merdmgpd,"Colwell Road",53.42865,-2.87217,0,0,,
250015558,lanaptag,"Wheatsheaf Inn",53.701668928,-2.713093057,0,0,,
2800S60082B,mergmwpa,"Knob Hall Lane",53.66581,-2.9763,0,0,,
2590B0780,blpajajt,"Leisure Park",53.803599115,-2.990857805,0,0,,
1800MNBS0C1,MANTMDWT,"Middleton Bus Station",53.5477,-2.20052,0,0,180GMNBS,C
2580LHW0018,blagtjg,"Benson Street",53.760541276,-2.464477386,0,0,,
1800WK03821,MANPTATA,"Falkirk Grove",53.543887,-2.67816,0,0,,
2500439,lanawjap,"Glenroy Avenue",53.862645835,-2.170641484,0,0,,
2800S60027B,mergdgpm,"Cambridge Road",53.66258,-2.9664,0,0,,
1800SG43771,MANJMDPM,"Avondale Road",53.37903,-2.109908,0,0,,
2800S60085A,mergdmpw,"Preston New Road",53.66169,-2.96694,0,0,,
5140AWD70654,wregdjd,"Darland Lane",53.115510597,-2.938804035,0,0,,
9400ZZMAEDY1,mantwdjm,"East Didsbury (Manchester Metrolink)",53.4120584954,-2.2172868227,0,0,940GZZMAEDY,
2800S31056A,,"Ennisdale Drive",53.37262,-3.16337,0,0,,
1800ED13841,MANTMTAW,"Tesco",53.50819,-2.157949,0,0,,
2500LAA16113,lanwmjw,"Plymouth Cottages",53.637879427,-2.653106264,0,0,,
1800WK15301,MANTWPAJ,"Astley Street",53.51266,-2.46624,0,0,,
1800EH13731,MANTMTAM,"Beaufort Close",53.44755,-2.026401,0,0,,
