stop_id,stop_name,stop_lat,stop_lon,LSOA11CD,LSOA11NM,LADNM,join_method,nearest_dist_m
2500DCL3340,Woodsman,53.697073647,-2.673106248,E01024957,Chorley 003E,Chorley,within,
2800S40089C,Maregreen Road,53.43072,-2.98239,,,,,
2800S47022A,Seaforth Station,53.46633,-3.00633,,,,,
1800WAH4181,Edinburgh Road,53.55671,-2.37182,,,,,
090079504601,Park Close,54.29743861938633,-2.7403929379649794,,,,,
069000025007,Green Lane,53.354088156,-2.564910173,,,,,
0610EP1222,Whetstone Hey,53.2780921,-2.9384497,,,,,
068000000600,Malpas Road,53.32137,-2.721,,,,,
0610CH1116,Abbot's Drive,53.2045849,-2.8944424,,,,,
2800S41033C,Fitzgerald Road,53.41361,-2.91227,,,,,
1800NE03491,Townley Street,53.55126,-2.19373,,,,,
3800C807300,Froghall Road,53.022949099,-1.963344126,,,,,
1000DTMT2640,Tom Lane,53.316912,-1.947604,,,,,
2500LAA07257,Hollin Fold,53.871312416,-2.219008934,E01025177,Pendle 008D,Pendle,within,
1800SB12681,Wythenshawe Fire Station,53.38216,-2.25836,,,,,
2590B0871,Model Village,53.812069453,-3.018881268,E01012712,Blackpool 012A,Blackpool,within,
1800EB36881,Fairfield Avenue,53.472641,-2.151621,,,,,
2800S61070A,Southbank Road,53.63647,-2.99064,,,,,
1800WA18481,Vickers Street,53.57047,-2.438336,,,,,
1800SJ09401,Trafford Drive,53.40557,-2.321508,,,,,
1800NE10111,St James Church,53.66022,-2.089666,,,,,
2500LAA16248,Pedder Street,53.762640364,-2.712411912,E01025314,Preston 012G,Preston,within,
1800NC00021,Deal Street,53.59384,-2.279636,,,,,
090002113361,National Trust car park,54.51338787578999,-3.167283355620541,,,,,
1800SJ03091,Selby Drive,53.46022,-2.377482,,,,,
2800S25091B,Silverdale Road,53.38273,-3.05273,,,,,
2500DCL466,Willows Lane,53.746008278,-2.374414652,E01025042,Hyndburn 006B,Hyndburn,within,
2500IMG2769,Harry Potts Way,53.78870942,-2.233027913,E01024855,Burnley 007A,Burnley,within,
069000080505,Bethel Church,53.416990134,-2.594722379,,,,,
1800WK00951,Blackberry Drive,53.53139,-2.58498,,,,,
0600MA0426,Jackson Lane,53.293907,-2.099142,,,,,
1800NC03711,Limefield Brow,53.61409,-2.292966,,,,,
1800ED10781,Wakefield Street,53.55132,-2.13313,,,,,
1800ED22361,The Sportsman,53.53388,-2.15204,,,,,
0610CH19090,Morgan Close,53.21101,-2.918922,,,,,
2800S50046A,Chapel Lane,53.38888,-2.76194,,,,,
2580EWD0006,Cravens Brow,53.721273755,-2.484487493,E01012599,Blackburn with Darwen 013D,Blackburn with Darwen,within,
0600CR695,Culland Street,53.087705,-2.443998,,,,,
2800S14028A,Main Avenue,53.43473,-2.76768,,,,,
1800NC21041,Bentley Lane,53.623871,-2.290101,,,,,
1800NC33601,Wash Lane,53.594515,-2.28314,,,,,
1800WA16541,Salisbury Street,53.57346,-2.44019,,,,,
2800S60014B,Verulam Road,53.66282,-2.95642,,,,,
090079700715,Coast Road,54.1588874572756,-3.0722403278911443,,,,,
2800S65014A,Hightown Station,53.52478,-3.058,,,,,
1800EH44321,Wordsworth Road,53.439793,-2.105454,,,,,
1800NEH4501,Starring Way,53.64486,-2.113065,,,,,
1800NE46111,The Oxford,53.63704,-2.168836,,,,,
1800SJ47761,Norris Road,53.41496,-2.302607,,,,,
2500LAA07276,Stockley Crescent,53.535591704,-2.843904227,E01025479,West Lancashire 008A,West Lancashire,within,
0690WNA09280,Stanley Avenue,53.396175065,-2.664091116,,,,,
2500IMG2335,Warwick Drive,53.877787399,-2.383835932,E01025347,Ribble Valley 002E,Ribble Valley,within,
0600CR19173,Oddfellow Arms,53.067704,-2.529754,,,,,
0610VR19234,Antrobus Arms,53.3119379,-2.5470029,,,,,
2500LAA07430,Lowerhouse Fold,53.790994444,-2.289750453,E01024901,Burnley 011D,Burnley,within,
1800WK35391,Cook Street,53.49508,-2.521352,,,,,
1800NE33411,Wood Hey Grove,53.63572,-2.155083,,,,,
069000010740,Ilex Avenue,53.431580478,-2.592563098,,,,,
250012580,Brier Crescent,53.826512723,-2.218759789,E01025225,Pendle 011B,Pendle,within,
2500LA00385,Woodsman,53.696118619,-2.671909663,E01024957,Chorley 003E,Chorley,within,
1800EH38871,Victoria Street,53.46349,-2.054501,,,,,
2500LAA16033,Folkestone Road,53.762657202,-3.017653986,E01025005,Fylde 005C,Fylde,within,
0610EP1351,United Reformed Church,53.2911454,-3.0706197,,,,,
090033103323,Station Business Park,54.8894095166923,-2.9350497090347747,,,,,
250012519,Fairfield Road,54.060534733,-2.889713553,E01025116,Lancaster 009B,Lancaster,within,
2800S52094A,Pennine Way,53.49043,-2.90223,,,,,
2500DCL5771,Pendle House,53.889337407,-2.357467792,E01025321,Ribble Valley 005A,Ribble Valley,within,
2500IMG1233,Mill Lane,53.693218685,-2.638455025,E01024949,Chorley 004B,Chorley,within,
2500IMG1233,Mill Lane,53.693218685,-2.638455025,E01024949,Chorley 004B,Chorley,within,
1800TCBS031,The Trafford Centre Bus Station,53.46808,-2.35173,,,,,
090079011186,Road End,54.114234107964776,-3.1187863193289274,,,,,
0610CH1091,Overleigh Roundabout,53.1788944,-2.8979477,,,,,
2800S28046A,Manor Road,53.33272,-3.05615,,,,,
068000000036,Chester Road,53.31551,-2.65868,,,,,
2800S54085B,Barncroft Place,53.49707,-3.02559,,,,,
1800ED45051,Oak View Mill,53.53284,-2.010145,,,,,
2500IMG1280,Little Oaks,53.745075883,-2.657649078,E01025457,South Ribble 004B,South Ribble,within,
2800S61009A,Bolton Road,53.63211,-3.01182,,,,,
1800NB43141,Crab Lane,53.52872,-2.232306,,,,,
1800ED00481,Lee Street,53.537041,-2.122451,,,,,
2800S46049C,Solar Road,53.46478,-2.95614,,,,,
2800S13082A,Lea Green Road,53.42336,-2.73828,,,,,
069000014310,Almer Drive,53.390827866,-2.632445615,,,,,
2500LAA07397,St Marys Church,53.843864592,-2.136429466,E01025180,Pendle 006C,Pendle,within,
2590B0490,Lyddesdale Avenue,53.867777098,-3.036948351,E01012719,Blackpool 001E,Blackpool,within,
1800ED16171,Leisure Centre,53.57886,-2.084102,,,,,
2800S29043B,Barnston Church,53.34108,-3.08141,,,,,
0610CH2477,Kingsmead,53.2178812,-2.8942702,,,,,
1800WF40151,Parkway,53.52933,-2.43445,,,,,
2800S21003C,St Brides Road,53.4216,-3.02985,,,,,
2500LAA16868,Campion Close,53.890450872,-3.021654608,E01025557,Wyre 005A,Wyre,within,
3100Y666585,Greenriggs road end,54.9207539,-2.5225736,,,,,
1800SB14981,Sacred Heart School,53.39592,-2.291253,,,,,
2800S50005A,Runton Road,53.38985,-2.8507,,,,,
2800S13093C,Chester Lane,53.42008,-2.72498,,,,,
0610CH603,Lakeside,53.159631,-2.901269,,,,,
069000023885,Spar Shop,53.40109452,-2.621889145,,,,,
1800SG05481,Church Road,53.36563,-2.18982,,,,,
0610VR448,Brecon Way,53.1848569,-2.540206,,,,,
0610VR1045,Railway Arch,53.2554846,-2.5134108,,,,,
1800WF39761,Moorside High School,53.50671,-2.350755,,,,,
2500IMG1711,Church Street,53.740927239,-2.402963685,E01025055,Hyndburn 007A,Hyndburn,within,
250020122,St Pius X Prep School,53.781794301,-2.710884923,E01025242,Preston 006C,Preston,within,
1800WAH3901,Thornham Drive,53.608195,-2.41947,,,,,
1800ED28871,Laburnum Road,53.51155,-2.131211,,,,,
250014105,Wheatley Farm,53.803046059,-2.487070019,E01025323,Ribble Valley 008A,Ribble Valley,within,
0610VR272,Hazel Pear Inn,53.267595,-2.602456,,,,,
2800S64051B,Watchyard Lane,53.56266,-3.05015,,,,,
090033360792,Bordergate Hotel,54.859884774791965,-2.881414479283,,,,,
1800EH05511,Hartshead View,53.44635,-2.067626,,,,,
1800NC42201,Longfield Centre,53.53362,-2.28301,,,,,
25001674,Station Road,53.91976952,-3.015944839,E01025574,Wyre 001B,Wyre,within,
2800S23015A,Green Lane,53.42543,-3.07628,,,,,
1800NC20331,Prestbury Close,53.5871,-2.28721,,,,,
2500964,Town Hall,54.076447281,-2.859501689,E01025140,Lancaster 006E,Lancaster,within,
5120AWD71396,Bistre Close,53.168218567,-3.090294837,,,,,
1800ED16471,Black Horse,53.57978,-2.10265,,,,,
090033102659,Raffles Avenue,54.894682321403906,-2.9618344418927105,,,,,
1800SG35571,The Dingle,53.384195,-2.052388,,,,,
0600MA0489,Moggie Lane,53.339591,-2.105961,,,,,
1800SB14051,Fog Lane Park,53.42088,-2.224556,,,,,
090033011370,Dukeswood Road,55.01344724581996,-2.958764605463959,,,,,
1800SJ10911,Dunham Massey,53.385985,-2.40229,,,,,
1800WK32761,Bridgewater Street,53.53642,-2.571817,,,,,
2800S54011A,Moor Lane,53.49289,-3.02143,,,,,
2500IMG2508,Mount Zion,53.76406626,-2.202279102,E01024870,Burnley 009D,Burnley,within,
1800NE24231,Reddyshaw Brow,53.65582,-2.086146,,,,,
2800S54006B,Trevor Drive,53.48809,-3.01432,,,,,
9400ZZBPMCS2,Manchester Square (Blackpool Tramway),53.80814304416,-3.05559735838,E01012671,Blackpool 013A,Blackpool,within,
2500DCL3328,Fowler Lane,53.713285808,-2.683107593,E01025417,South Ribble 012A,South Ribble,within,
1800SG46821,Red Lion,53.3953,-2.207878,,,,,
2500IMG902,Liverpool Old Road,53.69960121,-2.80664984,E01025436,South Ribble 011A,South Ribble,within,
25001066,Janice Drive,53.789010965,-2.71706335,E01025256,Preston 003A,Preston,within,
1800WA14141,Old Kiln Lane,53.58729,-2.483557,,,,,
1800WK07171,Norley Hall Post Office,53.54083,-2.67643,,,,,
1800SG38671,Lower Stirrup Farm,53.42513,-2.025905,,,,,
2500DCL3453,Rivington View,53.621088863,-2.706154904,E01024923,Chorley 011A,Chorley,within,
090010024305,Bowling Club,54.10977778856047,-3.2114392390946778,,,,,
090033061904,Rail Bridge,54.95023064049293,-2.672875511550931,,,,,
1800ED06031,Chamber Road,53.5298,-2.124871,,,,,
1800WK31181,Essex Place,53.52359,-2.47096,,,,,
0610VR17771,Old Post Office,53.280525,-2.4772511,,,,,
090002370651,Crosthwaite Road,54.605378321295774,-3.1433014533273784,,,,,
1800EB12901,Burnage Health Centre,53.43084,-2.200917,,,,,
0610VR1033,Rushton Close,53.2551075,-2.491987,,,,,
0600MA0527,Spath Lane,53.353104,-2.216506,,,,,
2590B0667,Condor Grove,53.810479767,-3.032921068,E01012740,Blackpool 012D,Blackpool,within,
2800S40034B,Vicar Road,53.43015,-2.94457,,,,,
1800EDH2261,Brookdale Mews,53.502176,-2.162992,,,,,
1800EB32011,Rochdale Canal,53.482464,-2.228708,,,,,
2590B0236,Kenilwoth Gardens,53.789718277,-3.048258257,E01012755,Blackpool 017F,Blackpool,within,
1800EH35471,Chatsworth Road,53.48803,-2.166359,,,,,
090079360111,Bus Station (Ken),54.32985167984273,-2.7455115935157677,,,,,
1800WK14851,East Bond Street,53.49681,-2.511107,,,,,
0690WNA02930,Ambulance Station,53.390324271,-2.568156769,,,,,
3890D002801,Highgate,53.056095032,-2.210596009,,,,,
1800WF40231,Ashawe Grove,53.52483,-2.43026,,,,,
1800WA11701,Colenso Road,53.58057,-2.401527,,,,,
450026355,East Avenue,53.873980225948856,-1.909361676748517,,,,,
068000000066,Windmill Hill,53.3395,-2.66958,,,,,
090033102455,Merith Avenue,54.88996713193775,-2.902915492736432,,,,,
0610VR106,Railway Station,53.24218,-2.5537847,,,,,
2500LAA16024,Braidwood Court,53.756035598,-3.034117307,E01024986,Fylde 006C,Fylde,within,
25001360,Rostron Arms,53.668278779,-2.304723417,E01025357,Rossendale 008A,Rossendale,within,
0600CR17262,Buck Lane,53.056117,-2.426933,,,,,
2500DCL5718,Devon Street,53.864147392,-2.167059101,E01025220,Pendle 005A,Pendle,within,
2800S52024B,Charley Wood Road,53.47862,-2.86075,,,,,
1800NE49551,Kildare Crescent,53.59088,-2.154859,,,,,
090079364015,Flats,54.31798265312612,-2.7287863346942616,,,,,
9400ZZBPBWR2,Broadwater (Blackpool Tramway),53.9037375188,-3.03245080548,E01025580,Wyre 005E,Wyre,within,
068000000163,Blundell Arms,53.36579,-2.76187,,,,,
090010024307,Post Office,54.11348360891799,-3.1904515571525325,,,,,
0600CO065,Pickwick Close,53.151808,-2.355863,,,,,
1000DDDV4248,Works,53.44909,-1.977722,,,,,
2500IMG2526,Commercial Street,53.739853758,-2.285486752,E01025362,Rossendale 001C,Rossendale,within,
090074161911,The George and Dragon,54.62994246049868,-2.720274066882474,,,,,
2800S41053B,Crown Street,53.39739,-2.95899,,,,,
2800S16014C,Dentons Green Lane,53.45915,-2.75038,,,,,
1800WK23661,Royal Albert Edward Infirmary,53.55779,-2.628428,,,,,
1800ED13131,Spiritualist Church,53.55186,-2.005743,,,,,
2800S43112A,Childwall Mount Road,53.3983,-2.89088,,,,,
2500LA00150,Daisy Meadow,53.713857878,-2.641419188,E01024951,Chorley 001A,Chorley,within,
1800EB02861,Buckley Road,53.45765,-2.181029,,,,,
069000021105,Crab Lane College,53.41694808,-2.547131461,,,,,
269030094,St Margaret's Bus Station,52.6399722,-1.1332971,,,,,
1800NC06161,Derwent Avenue,53.54704,-2.27583,,,,,
1800NE25811,Highfield Hospital,53.6058,-2.167155,,,,,
1800NF29791,Sedan Close,53.48205,-2.281928,,,,,
2800S27056C,New Chester Road,53.31828,-2.96491,,,,,
2800S52027A,Newstet Road,53.48406,-2.8556,,,,,
2500LAA16471,Mount Lane,53.765873799,-2.196310735,E01024870,Burnley 009D,Burnley,within,
1800EHH1661,Longdendale High School,53.4632,-1.995548,,,,,
0600MA0595,Buckingham Road,53.326961,-2.246221,,,,,
1800WK32431,Hansom Drive,53.51357,-2.509801,,,,,
1800EB00851,Piccadilly Gardens,53.48144,-2.235483,,,,,
1800WA14011,Sherborne Road,53.58513,-2.46545,,,,,
1800SG39471,Mill Lane,53.44504,-2.153424,,,,,
2800S51100A,Foxshaw Close,53.40532,-2.80367,,,,,
1800SG43031,Chatsworth Road,53.37075,-2.112952,,,,,
0600CR283,Willowbank,53.071668,-2.511295,,,,,
450018943,Rochdale Road Scott St,53.69109293965063,-2.101134787819844,,,,,
1800EB13901,Grangethorpe Drive,53.436272,-2.2063,,,,,
2800S43078A,Montclair Drive,53.39221,-2.90476,,,,,
2500930,Arndale Centre,54.071240924,-2.864849727,E01025139,Lancaster 006D,Lancaster,within,
2500IMG674,Great Birchwood,53.744415739,-2.917985648,E01025029,Fylde 007D,Fylde,within,
1800WA41651,Matthews Avenue,53.54533,-2.379492,,,,,
1800EH37631,Honiton Avenue,53.45166,-2.037787,,,,,
1800NEH0631,Harbour Lane,53.605485,-2.110526,,,,,
1800SG08091,Bordon Road,53.39916,-2.185638,,,,,
2500IMG2906,Cricket Ground,53.70091935,-2.280815217,E01033281,Rossendale 004G,Rossendale,within,
0610VR1038,Wentworth Close,53.2558335,-2.4792694,,,,,
1800NC00241,Vale Street,53.57874,-2.373704,,,,,
3800C814901,Grange Court,53.125121924,-2.168194806,,,,,
1800EHQ0251,Hyde Bus Station,53.45284,-2.07925,,,,,
2500IMG2134,Ratten Clough Wood,53.738964695,-2.16589443,E01024870,Burnley 009D,Burnley,within,
1800EB34351,Birch Street,53.46478,-2.193712,,,,,
1800NEH0761,Heatley Road,53.612977,-2.123666,,,,,
2500IMG2476,Grimeford Road,53.611632832,-2.578092832,E01024918,Chorley 014D,Chorley,within,
1800STIN0R1,Stockport Interchange,53.408645,-2.162835,,,,,
1800SG07521,Flint Street,53.401834,-2.161128,,,,,
1800NF29561,Stott Lane,53.48386,-2.322462,,,,,
1800SJ47561,Sale Moor Village,53.419547,-2.30434,,,,,
1800SJ03071,Davyhulme Road,53.45872,-2.384742,,,,,
2590B1136,Harrowside,53.783050485,-3.05779022,E01012726,Blackpool 017A,Blackpool,within,
2800S13080A,St Michaels Road,53.4167,-2.73871,,,,,
090050062576,Market Place,54.48210748659652,-3.528662365052288,,,,,
090010030608,St Margaret's Church,54.15772778383929,-3.1743857236653263,,,,,
0610EP1127,Avondale,53.266989,-2.9013822,,,,,
3890D048802,Hawthorn Street,53.036796087,-2.188803298,,,,,
069000010990,Hurst Mill Lane,53.474293585,-2.496086658,,,,,
2500IMG1257,Hospital Inn,53.725789732,-2.638903065,E01025400,South Ribble 008B,South Ribble,within,
069000021720,Lyndale Avenue,53.403553793,-2.577899302,,,,,
2800S52140B,Glovers Brow,53.4934,-2.90423,,,,,
2500IMG880,Howick CEPS,53.738409929,-2.753254106,E01025440,South Ribble 011D,South Ribble,within,
250011863,Green Meadow Lane,53.871194842,-2.958311243,E01025563,Wyre 004A,Wyre,within,
1800EB35101,Amos Avenue,53.49394,-2.180611,,,,,
2800S25089B,Ringwood,53.37931,-3.05009,,,,,
1800SJ49441,Moss Lane,53.39782,-2.335571,,,,,
2800S55020A,Kenyons Lane,53.52532,-2.94101,,,,,
090033104125,Richard Rose Central Academy,54.8956425486649,-2.9214259898679353,,,,,
2500WYR0004,Westbourne Road,53.891805537,-3.040267004,E01025572,Wyre 008E,Wyre,within,
2800S40036B,Cherry Lane,53.43492,-2.93502,,,,,
2500LAA00501,Moor Nook Shops,53.773441927,-2.652842644,E01025284,Preston 009C,Preston,within,
1800WA12821,Thorns Close,53.599849,-2.441719,,,,,
2800S23033C,Rake Lane,53.43184,-3.04334,,,,,
2500IMG2775,Fairholme Rd,53.779200633,-2.232762723,E01024904,Burnley 014A,Burnley,within,
1800SG13201,All Saints Church,53.421262,-2.16494,,,,,
1800EH41441,Wilton Grove,53.45763,-2.146677,,,,,
1800EH21431,Ridge Hill Lane,53.48568,-2.06282,,,,,
1800WK32891,Jacob Street,53.537653,-2.57657,,,,,
2500IMG2056,Wilson Playing Fields,53.782257668,-2.382780879,E01025048,Hyndburn 002D,Hyndburn,within,
1800ED16041,Jubilee Crossing,53.594088,-2.088529,,,,,
0610EP1159,Holm Oak Way,53.257186,-2.9231666,,,,,
2800S55046A,Douglas Drive,53.51672,-2.92746,,,,,
1800SJ49091,Mossfield Road,53.39442,-2.306371,,,,,
2800S61056C,Southport Hospital,53.63529,-2.97706,,,,,
2500LAA16222,Fernwood Avenue,53.867006621,-3.004963143,E01025594,Wyre 012C,Wyre,within,
2500LAA07547,New Lane,53.86122788,-3.007570531,E01025552,Wyre 012B,Wyre,within,
0610CH1395,Cranleigh Crescent,53.2013324,-2.9061266,,,,,
2500764,Cemetery,53.762696514,-2.380949401,E01025034,Hyndburn 002C,Hyndburn,within,
1800EB32321,Royal Mail Office,53.4874,-2.226428,,,,,
1800EH37051,Green Lane,53.44028,-2.052665,,,,,
090033103177,Boundary Road,54.88257145555112,-2.9279081467041568,,,,,
3200YNA91108,The Bridge Inn,54.14902,-2.476335,,,,,
1000DBVS3738,Crescent Row,53.378654,-1.970513,,,,,
1800EB03561,Longden Road,53.44983,-2.1925,,,,,
0610EP17192,Bevyl Road,53.2985836,-3.0860657,,,,,
1800SG37901,The Ridgeway,53.41085,-2.104484,,,,,
1800WK36201,Lovers Lane,53.52269,-2.516562,,,,,
069000022360,Orchard Street,53.390001562,-2.584722635,,,,,
2800S41015C,Wellesley Road,53.38286,-2.95576,,,,,
1800SB14711,Farmer's Arms,53.40533,-2.261746,,,,,
2800S10047B,Meadow Close,53.45345,-2.64961,,,,,
1800NC06471,Bloomfield Drive,53.56087,-2.27692,,,,,
2800S53046A,Longdale Lane,53.50706,-2.9848,,,,,
1800SB11611,Shadowmoss Metrolink Stop,53.36829,-2.252666,,,,,
1800NC05631,Hollins Community Centre,53.56882,-2.28213,,,,,
2500882,Lancaster Farms Prison,54.052021583,-2.772954833,E01025095,Lancaster 013C,Lancaster,within,
2800S60088B,Glencoyne Drive,53.67384,-2.95546,,,,,
1800NC20751,Elton Fold Chase,53.598668,-2.318618,,,,,
1800NF10061,Huron Basin,53.47186,-2.293702,,,,,
1800SG37701,Foresters Arms,53.42187,-2.082632,,,,,
2500LAA16941,Mere Court Stud Farm,53.806188709,-2.969294867,E01025027,Fylde 001C,Fylde,within,
0610CH625,Carden Arms PH,53.0567989,-2.8081069,,,,,
0600MA0432,Hawthorn Road,53.296191,-2.108329,,,,,
2800S47044B,Ballantyne Grove,53.4619,-2.97765,,,,,
2500IMG1105,Toll Bar,53.683846056,-2.816372056,E01024974,Chorley 007B,Chorley,within,
2500IMG720,Marine Park,53.906131383,-3.046635619,E01025593,Wyre 003D,Wyre,within,
2800S27017B,Waterfield Close,53.35282,-3.02331,,,,,
090050212085,South Lodge,54.437279132936105,-3.474860749672441,,,,,
090002492992,Village Centre,54.85528979494534,-3.389226486000668,,,,,
250015396,Tatham Hall,54.112016228,-2.602993395,E01025132,Lancaster 002B,Lancaster,within,
1800NE32151,Heywood Hall Road,53.59886,-2.22056,,,,,
1800WA17271,Briksdal Way,53.57946,-2.499009,,,,,
2800S21023B,Poulton Hall Road,53.41235,-3.05013,,,,,
1800ED48431,Duke Street,53.577313,-2.091952,,,,,
090033102760,Auctioneer,54.89359951716425,-2.894171898260528,,,,,
1800SJ03831,Chepstow Avenue,53.41734,-2.361935,,,,,
450020922,Crow Wood Park,53.71530569817713,-1.896944156051722,,,,,
1800NB42601,Victoria Avenue,53.5321,-2.245269,,,,,
090079360901,Helme Chase,54.31354712650687,-2.736962328451515,,,,,
1800WA05051,Hall I'th'Wood Rail Station,53.59739,-2.41314,,,,,
1800NE35851,Benfield Street,53.59087,-2.219775,,,,,
2800S10033B,Waterworks Drive,53.45546,-2.60544,,,,,
9400ZZMASTW2,St Werburgh's Road (Manchester Metrolink),53.43885425676,-2.26568520344,,,,,
2500LAA00180,Gladstone Terrace,53.852973956,-2.14019876,E01025180,Pendle 006C,Pendle,within,
1800WAH0591,Woodvale Avenue,53.556432,-2.442539,,,,,
1800NE48841,Ings Lane,53.62627,-2.181509,,,,,
2800S64010A,Lighthouse Lane,53.54719,-3.05492,,,,,
2500DCL650,Eldwick Street,53.805211943,-2.228047916,E01024893,Burnley 002A,Burnley,within,
0600MA0417,Freshfield Drive,53.273496,-2.133329,,,,,
1800WA43311,Pike Road,53.56667,-2.438131,,,,,
1800WA21821,Wigan Road,53.54317,-2.527662,,,,,
3200YNA96407,Malsis School,53.895586,-2.015485,,,,,
2500801,North Holme Estate,53.910157056,-2.152872955,E01025202,Pendle 003D,Pendle,within,
1800EB17701,New Bank Street,53.45945,-2.201851,,,,,
0610CH1171,Yacht Inn PH,53.2508282,-2.9676788,,,,,
1800NE08261,Tennyson Road,53.55715,-2.184594,,,,,
0600CR095,Coleridge Way,53.097416,-2.426177,,,,,
3800C506501,St Andrew's Church,53.035376538,-2.222111802,,,,,
1800WA35831,Hartford Road,53.537979,-2.516368,,,,,
1800REBS0H1,Rochdale Interchange,53.61672,-2.15443,,,,,
1800SG07441,Range Road,53.39626,-2.163113,,,,,
0610VR1041,Police Station,53.2612887,-2.5098525,,,,,
1800NC41681,Heys Road,53.53395,-2.274352,,,,,
2800S13010A,Old Whint Road,53.46587,-2.69449,,,,,
2800S28045B,Whitehouse Lane,53.33083,-3.06411,,,,,
0600CR17668,Pinsley View,53.024041,-2.605701,,,,,
2800S41061B,Old Mill Lane,53.40018,-2.91415,,,,,
069000013290,All Saints Drive,53.379387145,-2.527573209,,,,,
250011011,Market Street,54.128494974,-2.766481867,E01025098,Lancaster 001D,Lancaster,within,
2500IMG1373,Trafford Street,53.772480199,-2.712790999,E01025274,Preston 011B,Preston,within,
2500155,Stourton Street,53.770117529,-2.41955308,E01025070,Hyndburn 003A,Hyndburn,within,
2500IMG1051,The Crown,53.663982262,-2.775731514,E01024976,Chorley 007D,Chorley,within,
090002574610,Dixons Haulage,54.60986024873605,-3.51873761701497,,,,,
